id,type,name,weight,volume
khuunaofaai_ammo_firework,ITEM,Khuunäöfaai firework payload,4 g,125 ml
khuunaofaai_ammo_incendiary,ITEM,Khuunäöfaai incendiary payload,12 g,125 ml
khuunaofaai_ammo_corrosive,ITEM,Khuunäöfaai corrosive payload,6 g,
khuunaofaai_ammo_foam,ITEM,Khuunäöfaai foaming payload,8 g,
33naval_ball,ITEM,33naval_ball,450 g,201 ml
flintlock_ammo,ITEM,paper cartridge,40 g,10 ml
flintlock_shot,ITEM,paper shot cartridge,40 g,10 ml
combatnail,ITEM,flechette,,
bronze_nail,ITEM,bronze nail,,
nail,ITEM,nail,20 g,3 ml
nuts_bolts,ITEM,nut and bolt,20 g,3 ml
rivets,ITEM,rivet,4 g,250 ml
paintball,ITEM,paintball,1 g,250 ml
reloaded_shot_bird,ITEM,reloaded_shot_bird,,
reloaded_shot_dragon,ITEM,reloaded_shot_dragon,,
reloaded_shot_00,ITEM,reloaded_shot_00,,
reloaded_shot_flechette,ITEM,"12 gauge flechette, reloaded",,
reloaded_shot_slug,ITEM,"12 gauge slug, reloaded",,
bp_shot_bird,ITEM,bp_shot_bird,,
bp_shot_dragon,ITEM,bp_shot_dragon,,
bp_shot_00,ITEM,bp_shot_00,,
bp_shot_flechette,ITEM,"12 gauge flechette, black powder",,
bp_shot_slug,ITEM,"12 gauge slug, black powder",,
shot_00,ITEM,shot_00,43 g,
shot_beanbag,ITEM,12 gauge beanbag,57 g,
shot_bird,ITEM,shot_bird,38 g,
shot_dragon,ITEM,shot_dragon,,
shot_flechette,ITEM,12 gauge flechette,,
shot_he,ITEM,12 gauge explosive slug,,
shot_scrap,ITEM,shot_scrap,,
bp_shot_scrap,ITEM,bp_shot_scrap,,
shot_slug,ITEM,12 gauge slug,,
wax_slug,ITEM,wax slug,,
signal_flare,ITEM,signal flare,32 g,377 ml
sling-ready_molotov,ITEM,sling-ready Molotov cocktail,1000 g,960 ml
sling-ready_grenade,ITEM,sling-ready grenade,397 g,540 ml
sling-ready_small_homemade_grenade,ITEM,sling-ready small homemade grenade,460 g,270 ml
sling-ready_homemade_grenade,ITEM,sling-ready homemade grenade,900 g,
sling-ready_small_homemade_grenade_2,ITEM,sling-ready military explosive small homemade grenade,600 g,270 ml
sling-ready_homemade_grenade_2,ITEM,sling-ready military explosive homemade grenade,1200 g,
oxyacetylene,ITEM,oxyacetylene,1 g,250 ml
welding_rod_steel,ITEM,welding rod,2777 mg,12 ml
welding_rod_alloy,ITEM,aluminum welding rod,1429 mg,12 ml
welding_wire_steel,ITEM,welding wire,2777 mg,130 ml
welding_wire_alloy,ITEM,aluminum welding wire,1429 mg,250 ml
brazing_rod_bronze,ITEM,brazing rod,3200 mg,16 ml
brazing_rod_alloy,ITEM,aluminum brazing rod,1750 mg,15 ml
portable_generator,ITEM,portable gasoline generator,21817 g,67609 ml
diesel_generator,ITEM,diesel generator,168 kg,459 L
military_generator,ITEM,military diesel generator,536 kg,1000 L
12000_gasoline_generator,ITEM,powerful gasoline generator,150 kg,420 L
apartment_fridge,ITEM,household fridge,56520 g,601475 ml
minifridge,ITEM,minifridge,24490 g,195751 ml
big_portable_fridge,ITEM,food truck fridge,67 kg,490 L
glass_fridge,ITEM,single glass door fridge,78 kg,753984 ml
glass_fridge_double,ITEM,double glass door fridge,168 kg,1000 L
heavy_duty_fridge,ITEM,heavy-duty fridge,165 kg,1000 L
display_fridge,ITEM,display fridge,102 kg,1000 L
apartment_freezer,ITEM,household freezer,56520 g,356878 ml
minifreezer,ITEM,minifreezer,26900 g,249358 ml
chest_minifreezer,ITEM,chest minifreezer,22940 g,238 L
big_portable_freezer,ITEM,food truck freezer,72 kg,490 L
chest_freezer,ITEM,chest freezer,50 kg,656625 ml
heavy_duty_freezer,ITEM,heavy-duty freezer,172 kg,1000 L
glass_freezer,ITEM,glass door freezer,80 kg,651105 ml
display_freezer,ITEM,display freezer,60500 g,595340 ml
artifact_teleportitis_aura,effect_type,Strange Pressure,,
artifact_slow_aura,effect_type,Temporal Distortion,,
ammo_pouch,ITEM,ammo pouch,490 g,500 ml
ammo_satchel,ITEM,ammo satchel,180 g,500 ml
chestpouch,ITEM,chest ammo pouch,140 g,250 ml
chestrig,ITEM,chest rig,425 g,500 ml
xl_chestrig,ITEM,chest rig,,
xs_chestrig,ITEM,chest rig,,
javelin_bag,ITEM,javelin bag,900 g,1250 ml
legpouch,ITEM,ankle ammo pouch,60 g,250 ml
legpouch_large,ITEM,leg ammo pouch,120 g,250 ml
quiver,ITEM,quiver,320 g,500 ml
nylon_quiver,ITEM,nylon quiver,230 g,500 ml
quiver_birchbark,ITEM,birchbark quiver,490 g,500 ml
pipe_quiver,ITEM,pipe quiver,800 g,370 ml
quiver_large,ITEM,large quiver,920 g,1500 ml
quiver_large_birchbark,ITEM,large birchbark quiver,1380 g,1500 ml
pipe_quiver_large,ITEM,large pipe quiver,2000 g,810 ml
quiver_simple_cloth,ITEM,simple cloth quiver,200 g,500 ml
quiver_takedown_bow,ITEM,multi-function quiver,720 g,1500 ml
tacvest,ITEM,tac vest,1750 g,1250 ml
xl_tacvest,ITEM,tac vest,,
xs_tacvest,ITEM,tac vest,,
light_load_bearing_vest,ITEM,light load bearing vest,500 g,500 ml
load_bearing_vest,ITEM,load bearing vest,1250 g,1000 ml
load_bearing_vest_sling,ITEM,load bearing vest with sling,1500 g,
heavy_load_bearing_vest,ITEM,heavy load bearing vest,2000 g,1750 ml
heavy_load_bearing_vest_sling,ITEM,heavy load bearing vest with sling,2300 g,
heavy_load_bearing_vest_breacher,ITEM,breacher load bearing vest,2900 g,
radio_pouch,ITEM,tactical radio pouch,200 g,250 ml
gadget_pouch,ITEM,gadget pouch,250 g,250 ml
h2o_pouch,ITEM,H2O pouch,250 g,400 ml
canteen_pouch,ITEM,canteen pouch,190 g,500 ml
tool_pouch,ITEM,tactical tool pouch,250 g,250 ml
flashlight_pouch,ITEM,flashlight pouch,100 g,100 ml
tactical_holster,ITEM,tactical holster,220 g,500 ml
gas_mask_pouch,ITEM,gas mask pouch,300 g,250 ml
modular_papr_strap,ITEM,modular PAPR strap,300 g,300 ml
tactical_grenade_pouch,ITEM,tactical grenade pouch,200 g,100 ml
triple_stacker_pouch,ITEM,triple stacker ammo pouch,500 g,500 ml
tactical_shotshell_pouch,ITEM,tactical shotshell pouch,300 g,250 ml
xlkevlar,ITEM,Kevlar vest,4210 g,8 L
ammo_satchel_leather,ITEM,leather ammo satchel,590 g,500 ml
chestpouch_leather,ITEM,leather chest ammo pouch,1140 g,250 ml
belt_loop_small,ITEM,small belt loop,25 g,25 ml
belt_loop_medium,ITEM,medium belt loop,50 g,50 ml
belt_loop_large,ITEM,large belt loop,100 g,100 ml
sustainment_pouch,ITEM,sustainment pouch,230 g,300 ml
2byarm_guard,ITEM,2byarm_guard,300 g,1500 ml
carpet_armguards,ITEM,carpet_armguards,1360 g,3 L
carpet_bracers,ITEM,carpet_bracers,680 g,2 L
armguard_chitin,ITEM,armguard_chitin,1501 g,1330 ml
xl_armguard_chitin,ITEM,xl_armguard_chitin,,
xs_armguard_chitin,ITEM,xs_armguard_chitin,,
armguard_acidchitin,ITEM,armguard_acidchitin,,
xl_armguard_acidchitin,ITEM,xl_armguard_acidchitin,,
xs_armguard_acidchitin,ITEM,xs_armguard_acidchitin,,
cloth_arms_padded,ITEM,cloth_arms_padded,400 g,1500 ml
armguard_hard,ITEM,armguard_hard,350 g,3 L
xl_armguard_hard,ITEM,xl_armguard_hard,550 g,4 L
xs_armguard_hard,ITEM,xs_armguard_hard,,
armguard_larmor,ITEM,armguard_larmor,1061 g,2 L
xl_armguard_larmor,ITEM,xl_armguard_larmor,,
xs_armguard_larmor,ITEM,xs_armguard_larmor,,
armguard_metal,ITEM,armguard_metal,2300 g,2750 ml
ch_armguard_metal,ITEM,ch_armguard_metal,,
armguard_metal_sheets_bracer,ITEM,armguard_metal_sheets_bracer,1150 g,1 L
ch_armguard_metal_sheets_bracer,ITEM,ch_armguard_metal_sheets_bracer,,
armguard_metal_sheets_shoulders,ITEM,armguard_metal_sheets_shoulders,1400 g,2 L
ch_armguard_metal_sheets_shoulders,ITEM,ch_armguard_metal_sheets_shoulders,,
armguard_metal_sheets_elbows,ITEM,armguard_metal_sheets_elbows,700 g,1 L
ch_armguard_metal_sheets_elbows,ITEM,ch_armguard_metal_sheets_elbows,,
xl_armguard_metal,ITEM,xl_armguard_metal,,
xs_armguard_metal,ITEM,xs_armguard_metal,,
armguard_paper,ITEM,armguard_paper,360 g,500 ml
improvised_armguard_tire,ITEM,improvised_armguard_tire,2400 g,2 L
armguard_scrap,ITEM,armguard_scrap,2500 g,1800 ml
xl_armguard_scrap,ITEM,xl_armguard_scrap,3412 g,6 L
xs_armguard_scrap,ITEM,xs_armguard_scrap,,
armguard_tire,ITEM,armguard_tire,4800 g,4750 ml
xl_armguard_tire,ITEM,xl_armguard_tire,,
xs_armguard_tire,ITEM,xs_armguard_tire,,
armguard_soft,ITEM,armguard_soft,258 g,1500 ml
xl_armguard_soft,ITEM,xl_armguard_soft,330 g,1750 ml
xs_armguard_soft,ITEM,xs_armguard_soft,,
gambeson_sleeve,ITEM,gambeson_sleeve,1380 g,500 ml
xl_gambeson_sleeve,ITEM,xl_gambeson_sleeve,,
xs_gambeson_sleeve,ITEM,xs_gambeson_sleeve,,
k_gambeson_sleeve,ITEM,k_gambeson_sleeve,986 g,840 ml
xl_k_gambeson_sleeve,ITEM,xl_k_gambeson_sleeve,,
xs_k_gambeson_sleeve,ITEM,xs_k_gambeson_sleeve,,
chainmail_junk_arms,ITEM,chainmail_junk_arms,,
lc_chainmail_arms,ITEM,lc_chainmail_arms,,
xl_lc_chainmail_arms,ITEM,xl_lc_chainmail_arms,,
xs_lc_chainmail_arms,ITEM,xs_lc_chainmail_arms,,
mc_chainmail_arms,ITEM,mc_chainmail_arms,,
xl_mc_chainmail_arms,ITEM,xl_mc_chainmail_arms,,
xs_mc_chainmail_arms,ITEM,xs_mc_chainmail_arms,,
hc_chainmail_arms,ITEM,hc_chainmail_arms,,
xl_hc_chainmail_arms,ITEM,xl_hc_chainmail_arms,,
xs_hc_chainmail_arms,ITEM,xs_hc_chainmail_arms,,
ch_chainmail_arms,ITEM,ch_chainmail_arms,,
xl_ch_chainmail_arms,ITEM,xl_ch_chainmail_arms,,
xs_ch_chainmail_arms,ITEM,xs_ch_chainmail_arms,,
qt_chainmail_arms,ITEM,qt_chainmail_arms,,
xl_qt_chainmail_arms,ITEM,xl_qt_chainmail_arms,,
xs_qt_chainmail_arms,ITEM,xs_qt_chainmail_arms,,
elbow_pads,ITEM,elbow_pads,110 g,750 ml
armguard_bronze,ITEM,armguard_bronze,2270 g,5250 ml
xl_armguard_bronze,ITEM,xl_armguard_bronze,,
xs_armguard_bronze,ITEM,xs_armguard_bronze,,
vambrace_larmor,ITEM,vambrace_larmor,362 g,1 L
xl_vambrace_larmor,ITEM,xl_vambrace_larmor,531 g,1250 ml
xs_vambrace_larmor,ITEM,xs_vambrace_larmor,,
armguard_cut_resistant,ITEM,armguard_cut_resistant,450 g,
armor_lc_lightarmguard,ITEM,mild steel light arm guard,2500 g,2916 ml
xl_armor_lc_lightarmguard,ITEM,mild steel light arm guard,,
armor_mc_lightarmguard,ITEM,medium steel light arm guard,,
xl_armor_mc_lightarmguard,ITEM,medium steel light arm guard,,
armor_hc_lightarmguard,ITEM,high steel light arm guard,,
xl_armor_hc_lightarmguard,ITEM,high steel light arm guard,,
armor_ch_lightarmguard,ITEM,hardened steel light arm guard,,
xl_armor_ch_lightarmguard,ITEM,hardened steel light arm guard,,
armor_qt_lightarmguard,ITEM,tempered steel light arm guard,,
xl_armor_qt_lightarmguard,ITEM,tempered steel light arm guard,,
armor_lc_armguard,ITEM,mild steel arm guard,3333 g,2916 ml
xl_armor_lc_armguard,ITEM,mild steel arm guard,,
armor_mc_armguard,ITEM,medium steel arm guard,,
xl_armor_mc_armguard,ITEM,medium steel arm guard,,
armor_hc_armguard,ITEM,high steel arm guard,,
xl_armor_hc_armguard,ITEM,high steel arm guard,,
armor_ch_armguard,ITEM,hardened steel arm guard,,
xl_armor_ch_armguard,ITEM,hardened steel arm guard,,
armor_qt_armguard,ITEM,tempered steel arm guard,,
xl_armor_qt_armguard,ITEM,tempered steel arm guard,,
armor_lc_heavyarmguard,ITEM,mild steel heavy arm guard,4166 g,2916 ml
xl_armor_lc_heavyarmguard,ITEM,mild steel heavy arm guard,,
armor_mc_heavyarmguard,ITEM,medium steel heavy arm guard,,
xl_armor_mc_heavyarmguard,ITEM,medium steel heavy arm guard,,
armor_hc_heavyarmguard,ITEM,high steel heavy arm guard,,
xl_armor_hc_heavyarmguard,ITEM,high steel heavy arm guard,,
armor_ch_heavyarmguard,ITEM,hardened steel heavy arm guard,,
xl_armor_ch_heavyarmguard,ITEM,hardened steel heavy arm guard,,
armor_qt_heavyarmguard,ITEM,tempered steel heavy arm guard,,
xl_armor_qt_heavyarmguard,ITEM,tempered steel heavy arm guard,,
survivor_adhoc_leather_sleeves,ITEM,survivor_adhoc_leather_sleeves,300 g,500 ml
armor_riot_arm,ITEM,armor_riot_arm,500 g,2500 ml
ballistic_vest_esapi,ITEM,US ballistic vest,3533 g,6 L
jacket_eod,ITEM,EOD jacket,13500 g,15 L
jacket_eod_light,ITEM,tactical EOD jacket,7000 g,15 L
eod_plate,ITEM,EOD fragmentation plate,2800 g,2950 ml
esapi_plate,ITEM,ESAPI ballistic plate,2500 g,1915 ml
stab_plate,ITEM,soft stab panel,500 g,300 ml
steel_ballistic_plate,ITEM,steel ballistic plate,1400 g,262 ml
heavy_steel_ballistic_plate,ITEM,heavy steel ballistic plate,3912 g,194 ml
scrap_esapi_plate,ITEM,scrap ESAPI plate,1181 g,150 ml
lc_esapi_plate,ITEM,mild ESAPI plate,1300 g,262 ml
mc_esapi_plate,ITEM,medium ESAPI plate,,
hc_esapi_plate,ITEM,high ESAPI plate,,
ch_esapi_plate,ITEM,hard ESAPI plate,,
qt_esapi_plate,ITEM,tempered ESAPI plate,,
deltoid_plates,ITEM,deltoid_plates,1551 g,1599 ml
esbi_plate,ITEM,ESBI ballistic plate,993 g,774 ml
scrap_esbi_plate,ITEM,scrap ESBI plate,488 g,62 ml
lc_esbi_plate,ITEM,mild ESBI plate,1300 g,262 ml
mc_esbi_plate,ITEM,medium ESBI plate,,
hc_esbi_plate,ITEM,high ESBI plate,,
ch_esbi_plate,ITEM,hard ESBI plate,,
qt_esbi_plate,ITEM,tempered ESBI plate,,
destroyed_large_ceramic_plate,ITEM,compromised ceramic front plate,,
destroyed_medium_ceramic_plate,ITEM,compromised ceramic side plate,,
ballistic_vest_heavy,ITEM,US heavy ballistic vest,4976 g,6 L
ballistic_vest_light,ITEM,light ballistic vest (mag pouches),900 g,4 L
ballistic_vest_light_pouches,ITEM,light ballistic vest (storage pouch),,
ballistic_vest_light_operator,ITEM,light ballistic vest (shoulder pouch),,
stab_vest,ITEM,stab vest,1814 g,6 L
soft_3a_vest,ITEM,soft armor vest,2650 g,6 L
fbi_armor_vest,ITEM,FBI ballistic vest,,
level_3_vest,ITEM,hard armor vest,2650 g,6 L
xl_ballistic_vest,ITEM,ballistic vest,4500 g,9 L
xl_ballistic_vest_lc,ITEM,ballistic vest (mild steel plates),12500 g,9 L
xl_ballistic_vest_qt,ITEM,ballistic vest (tempered steel plates),18000 g,9 L
iotv_shoulder_plate,ITEM,iotv_shoulder_plate,1034 g,812 ml
iotv_groin_plate,ITEM,ballistic groin protector,417 g,392 ml
iotv_neck_plate,ITEM,ballistic collar,621 g,488 ml
lead_plate_xedra_mark,ITEM,lead plate,10545 g,1110 ml
bandolier_pistol,ITEM,pistol bandolier,140 g,250 ml
bandolier_rifle,ITEM,rifle bandolier,140 g,250 ml
bandolier_shotgun,ITEM,waist shotgun bandolier,140 g,500 ml
torso_bandolier_grenade,ITEM,torso grenade bandolier,,
torso_bandolier_shotgun,ITEM,torso shotgun bandolier,200 g,1 L
flintlock_pouch,ITEM,paper cartridge pouch,160 g,500 ml
bandolier_wrist,ITEM,wrist bandolier,30 g,250 ml
grenade_pouch,ITEM,grenade pouch,90 g,250 ml
stone_pouch,ITEM,stone pouch,180 g,500 ml
leather_stone_pouch,ITEM,leather stone pouch,380 g,500 ml
grenadebandolier,ITEM,large grenade pouch,600 g,1250 ml
cheap_ammo_pouch,ITEM,military 5.56 bandolier,20 g,40 ml
cheap_ammo_pouch_belt223,ITEM,5.56x45 belt pouch,20 g,40 ml
cheap_ammo_pouch_belt308,ITEM,7.62x51 belt pouch,20 g,40 ml
bandolier_pipebomb,ITEM,large grenade bandolier,830 g,730 ml
bandolier_pipebomb_xs,ITEM,large grenade bandolier,623 g,548 ml
bandolier_pipebomb_xl,ITEM,large grenade bandolier,934 g,825 ml
fireman_belt,ITEM,firefighter belt,210 g,500 ml
judo_belt_black,ITEM,black belt,,
judo_belt_blue,ITEM,blue belt,,
judo_belt_brown,ITEM,brown belt,,
judo_belt_green,ITEM,green belt,,
judo_belt_orange,ITEM,orange belt,,
judo_belt_white,ITEM,white belt,,
judo_belt_yellow,ITEM,yellow belt,,
leather_belt,ITEM,leather belt,150 g,350 ml
obi_gi,ITEM,obi,125 g,250 ml
police_belt,ITEM,police duty belt,250 g,2 L
santa_belt,ITEM,broad belt,150 g,350 ml
tool_belt,ITEM,tool belt,1000 g,2500 ml
webbing_belt,ITEM,MOLLE webbing belt,210 g,500 ml
suspenders_cloth,ITEM,suspenders_cloth,250 g,500 ml
suspenders_leather,ITEM,suspenders_leather,,
suspenders_holster,ITEM,suspenders_holster,,
bastsandals,ITEM,bastsandals,68 g,250 ml
boots,ITEM,boots,1060 g,2500 ml
xl_boots,ITEM,xl_boots,,
xs_boots,ITEM,xs_boots,,
boots_bone,ITEM,boots_bone,1824 g,4250 ml
boots_bunker,ITEM,boots_bunker,1930 g,3500 ml
boots_chitin,ITEM,boots_chitin,239 g,400 ml
xl_boots_chitin,ITEM,xl_boots_chitin,,
xs_boots_chitin,ITEM,xs_boots_chitin,,
boots_acidchitin,ITEM,boots_acidchitin,,
xl_boots_acidchitin,ITEM,xl_boots_acidchitin,,
xs_boots_acidchitin,ITEM,xs_boots_acidchitin,,
boots_combat,ITEM,boots_combat,1060 g,2 L
boots_denim,ITEM,boots_denim,1120 g,3 L
foot_protectors_eod,ITEM,foot_protectors_eod,1220 g,3 L
toecaps,ITEM,toecaps,907 g,1 L
boots_fur,ITEM,boots_fur,1890 g,4500 ml
xl_boots_fur,ITEM,xl_boots_fur,,
xs_boots_fur,ITEM,xs_boots_fur,,
boots_faux_fur,ITEM,boots_faux_fur,1890 g,4500 ml
xl_boots_faux_fur,ITEM,xl_boots_faux_fur,,
xs_boots_faux_fur,ITEM,xs_boots_faux_fur,,
boots_hiking,ITEM,boots_hiking,960 g,2 L
boots_larmor,ITEM,boots_larmor,902 g,2 L
xl_boots_larmor,ITEM,xl_boots_larmor,,
xs_boots_larmor,ITEM,xs_boots_larmor,,
boots_plate,ITEM,boots_plate,1890 g,3250 ml
xl_boots_plate,ITEM,xl_boots_plate,,
xs_boots_plate,ITEM,xs_boots_plate,,
boots_rubber,ITEM,boots_rubber,980 g,3500 ml
boots_scrap,ITEM,boots_scrap,2400 g,2 L
xl_boots_scrap,ITEM,xl_boots_scrap,,
xs_boots_scrap,ITEM,xs_boots_scrap,,
sabaton_metal_sheets,ITEM,sabaton_metal_sheets,1180 g,750 ml
ch_sabaton_metal_sheets,ITEM,ch_sabaton_metal_sheets,,
boots_steel,ITEM,boots_steel,1320 g,3 L
sneakers_steel,ITEM,sneakers_steel,900 g,1500 ml
boots_western,ITEM,boots_western,,
boots_winter,ITEM,boots_winter,1640 g,3500 ml
xl_boots_winter,ITEM,xl_boots_winter,,
xs_boots_winter,ITEM,xs_boots_winter,,
cleats,ITEM,cleats,860 g,1500 ml
golf_shoes,ITEM,golf_shoes,820 g,1500 ml
clogs,ITEM,clogs,916 g,1250 ml
clownshoes,ITEM,clownshoes,1140 g,3500 ml
dance_shoes,ITEM,dance_shoes,870 g,1500 ml
dress_shoes,ITEM,dress_shoes,870 g,1500 ml
flip_flops,ITEM,flip_flops,62 g,250 ml
flip_flops_exp,ITEM,flip_flops_exp,170 g,250 ml
footrags,ITEM,footrags,56 g,250 ml
footrags_fur,ITEM,footrags_fur,135 g,500 ml
footrags_faux_fur,ITEM,footrags_faux_fur,135 g,500 ml
footrags_leather,ITEM,footrags_leather,120 g,500 ml
footrags_wool,ITEM,footrags_wool,56 g,250 ml
geta,ITEM,geta,460 g,1 L
heels,ITEM,heels,640 g,750 ml
knee_high_boots,ITEM,knee_high_boots,1520 g,3750 ml
motor_police_boots,ITEM,motor_police_boots,1520 g,3750 ml
leathersandals,ITEM,leathersandals,675 g,250 ml
lowtops,ITEM,lowtops,114 g,750 ml
mocassins,ITEM,mocassins,230 g,500 ml
motorbike_boots,ITEM,motorbike_boots,1800 g,2 L
roller_blades,ITEM,roller_blades,1640 g,3750 ml
rollerskates,ITEM,rollerskates,2720 g,3 L
shoes_birchbark,ITEM,shoes_birchbark,345 g,500 ml
shoes_bowling,ITEM,shoes_bowling,840 g,1500 ml
shoes_denim,ITEM,shoes_denim,340 g,1500 ml
slippers,ITEM,slippers,70 g,250 ml
sneakers,ITEM,sneakers,454 g,1500 ml
straw_sandals,ITEM,straw_sandals,70 g,500 ml
thigh_high_boots,ITEM,thigh_high_boots,1540 g,4250 ml
roller_shoes_off,ITEM,roller_shoes_off,840 g,1500 ml
roller_shoes_on,ITEM,roller_shoes_on,840 g,1500 ml
chainmail_junk_feet,ITEM,chainmail_junk_feet,1801 g,500 ml
lc_chainmail_feet,ITEM,lc_chainmail_feet,1801 g,500 ml
xl_lc_chainmail_feet,ITEM,xl_lc_chainmail_feet,,
xs_lc_chainmail_feet,ITEM,xs_lc_chainmail_feet,,
mc_chainmail_feet,ITEM,mc_chainmail_feet,,
xl_mc_chainmail_feet,ITEM,xl_mc_chainmail_feet,,
xs_mc_chainmail_feet,ITEM,xs_mc_chainmail_feet,,
hc_chainmail_feet,ITEM,hc_chainmail_feet,,
xl_hc_chainmail_feet,ITEM,xl_hc_chainmail_feet,,
xs_hc_chainmail_feet,ITEM,xs_hc_chainmail_feet,,
ch_chainmail_feet,ITEM,ch_chainmail_feet,,
xl_ch_chainmail_feet,ITEM,xl_ch_chainmail_feet,,
xs_ch_chainmail_feet,ITEM,xs_ch_chainmail_feet,,
qt_chainmail_feet,ITEM,qt_chainmail_feet,,
xl_qt_chainmail_feet,ITEM,xl_qt_chainmail_feet,,
xs_qt_chainmail_feet,ITEM,xs_qt_chainmail_feet,,
nomex_socks,ITEM,nomex_socks,200 g,750 ml
xlnomex_socks,ITEM,xlnomex_socks,300 g,1000 ml
xsnomex_socks,ITEM,xsnomex_socks,,
socks,ITEM,socks,32 g,250 ml
xlsocks,ITEM,xlsocks,58 g,250 ml
xssocks,ITEM,xssocks,,
socks_ankle,ITEM,socks_ankle,25 g,200 ml
socks_bag,ITEM,socks_bag,6 g,250 ml
socks_bowling,ITEM,socks_bowling,20 g,250 ml
socks_wool,ITEM,socks_wool,44 g,250 ml
xlsocks_wool,ITEM,xlsocks_wool,77 g,500 ml
xssocks_wool,ITEM,xssocks_wool,,
stockings,ITEM,stockings,90 g,250 ml
stockings_tent_legs,ITEM,stockings_tent_legs,300 g,1500 ml
tabi_dress,ITEM,tabi_dress,50 g,250 ml
tabi_gi,ITEM,tabi_gi,50 g,250 ml
lc_sabaton,ITEM,mild steel sabaton,750 g,750 ml
xl_lc_sabaton,ITEM,mild steel sabaton,,
mc_sabaton,ITEM,medium steel sabaton,,
xl_mc_sabaton,ITEM,medium steel sabaton,,
hc_sabaton,ITEM,high steel sabaton,,
xl_hc_sabaton,ITEM,high steel sabaton,,
ch_sabaton,ITEM,hardened steel sabaton,,
xl_ch_sabaton,ITEM,hardened steel sabaton,,
qt_sabaton,ITEM,tempered steel sabaton,,
xl_qt_sabaton,ITEM,tempered steel sabaton,,
espadrilles,ITEM,espadrilles,300 g,600 ml
xl_espadrilles,ITEM,xl_espadrilles,,
xs_espadrilles,ITEM,xs_espadrilles,,
jikatabi,ITEM,jikatabi,230 g,500 ml
jikatabi_sneakers,ITEM,jikatabi_sneakers,300 g,500 ml
armor_lc_brigandine,ITEM,mild steel brigandine,6873 g,6137 ml
xl_armor_lc_brigandine,ITEM,mild steel brigandine,,
armor_lc_brigandine_xs,ITEM,mild steel brigandine,,
armor_lc_brigandine_shoulders,ITEM,mild steel brigandine with shoulder guards,7311 g,6593 ml
xl_armor_lc_brigandine_shoulders,ITEM,mild steel brigandine with shoulder guards,,
armor_lc_brigandine_shoulders_xs,ITEM,mild steel brigandine with shoulder guards,,
armor_lc_coat_brigandine,ITEM,mild steel brigandine coat,7646 g,6880 ml
xl_armor_lc_coat_brigandine,ITEM,mild steel brigandine coat,,
armor_lc_coat_brigandine_xs,ITEM,mild steel brigandine coat,,
armor_lc_coat_brigandine_shoulders,ITEM,mild steel brigandine coat with shoulder guards,8084 g,7336 ml
xl_armor_lc_coat_brigandine_shoulders,ITEM,mild steel brigandine coat with shoulder guards,,
armor_lc_coat_brigandine_shoulders_xs,ITEM,mild steel brigandine coat with shoulder guards,,
armor_mc_brigandine,ITEM,medium steel brigandine,,
xl_armor_mc_brigandine,ITEM,medium steel brigandine,,
armor_mc_brigandine_xs,ITEM,medium steel brigandine,,
armor_mc_brigandine_shoulders,ITEM,medium steel brigandine with shoulder guards,,
xl_armor_mc_brigandine_shoulders,ITEM,medium steel brigandine with shoulder guards,,
armor_mc_brigandine_shoulders_xs,ITEM,medium steel brigandine with shoulder guards,,
armor_mc_coat_brigandine,ITEM,medium steel brigandine coat,,
xl_armor_mc_coat_brigandine,ITEM,medium steel brigandine coat,,
armor_mc_coat_brigandine_xs,ITEM,medium steel brigandine coat,,
armor_mc_coat_brigandine_shoulders,ITEM,medium steel brigandine coat with shoulder guards,,
xl_armor_mc_coat_brigandine_shoulders,ITEM,medium steel brigandine coat with shoulder guards,,
armor_mc_coat_brigandine_shoulders_xs,ITEM,medium steel brigandine coat with shoulder guards,,
armor_hc_brigandine,ITEM,high steel brigandine,,
xl_armor_hc_brigandine,ITEM,high steel brigandine,,
armor_hc_brigandine_xs,ITEM,high steel brigandine,,
armor_hc_brigandine_shoulders,ITEM,high steel brigandine with shoulder guards,,
xl_armor_hc_brigandine_shoulders,ITEM,high steel brigandine with shoulder guards,,
armor_hc_brigandine_shoulders_xs,ITEM,high steel brigandine with shoulder guards,,
armor_hc_coat_brigandine,ITEM,high steel brigandine coat,,
xl_armor_hc_coat_brigandine,ITEM,high steel brigandine coat,,
armor_hc_coat_brigandine_xs,ITEM,high steel brigandine coat,,
armor_hc_coat_brigandine_shoulders,ITEM,high steel brigandine coat with shoulder guards,,
xl_armor_hc_coat_brigandine_shoulders,ITEM,high steel brigandine coat with shoulder guards,,
armor_hc_coat_brigandine_shoulders_xs,ITEM,high steel brigandine coat with shoulder guards,,
armor_ch_brigandine,ITEM,hardened brigandine,,
xl_armor_ch_brigandine,ITEM,hardened brigandine,,
armor_ch_brigandine_xs,ITEM,hardened brigandine,,
armor_ch_brigandine_shoulders,ITEM,hardened brigandine with shoulder guards,,
xl_armor_ch_brigandine_shoulders,ITEM,hardened brigandine with shoulder guards,,
armor_ch_brigandine_shoulders_xs,ITEM,hardened brigandine with shoulder guards,,
armor_ch_coat_brigandine,ITEM,hardened brigandine coat,,
xl_armor_ch_coat_brigandine,ITEM,hardened brigandine coat,,
armor_ch_coat_brigandine_xs,ITEM,hardened brigandine coat,,
armor_ch_coat_brigandine_shoulders,ITEM,hardened brigandine coat with shoulder guards,,
